City,Region,tif_count,Latitude,Longitude,Road Density
Tuzla,EUROPE,0.72,44.58333333,18.62731481,989.6666668
Tver,EUROPE,1.89,56.90608466,35.84700176,293.2962964
Tweed Heads,AUSTRALIA,0.39,-28.16452991,153.4957265,445.4102562
Twin Falls,NORTH AMERICA,0.64,42.59375,-114.5013021,5787.000001
Tyler,NORTH AMERICA,1.48,32.3704955,-95.33558559,5678.229729
Tynda,ASIA,0.13,55.16666667,124.6666667,315
Tyumen,ASIA,3.77,57.20070734,65.54929266,196.5570291
Tzaneen,AFRICA,0.19,-23.79824561,30.12719298,397.7368421
Uba,SOUTH AMERICA,0.67,-21.0721393,-42.98880597,214.358209
Ubaitaba,SOUTH AMERICA,0.07,-14.25,-39.33333333,305
Uberaba,SOUTH AMERICA,0.97,-19.71305842,-47.9733677,3046.082475
Uberlandia,SOUTH AMERICA,1.73,-18.87186898,-48.31358382,5046.791907
Ubomba,AFRICA,0.01,-27.5,32.08333333,128.0000007
Ubon Ratchathani,ASIA,1.18,15.28672316,104.825565,1703.525423
Udaipur,ASIA,2.19,24.62671233,73.67237443,389.6118721
Udine,EUROPE,1.85,46.13198198,13.18648649,3377.210811
Udon Thani,ASIA,0.73,17.44292237,102.7534247,2028.739727
Ufa,EUROPE,4.43,54.85835214,56.00300978,1875.196389
Uglegorsk,ASIA,0.22,49.10606061,142.0378788,258.5454551
Uglich,EUROPE,0.31,57.58333333,38.28763441,307.2580645
Uige,AFRICA,0.05,-7.583333333,15,486
Uitenhage,AFRICA,0.98,-33.73044218,25.37244898,3483.489797
Ujjain,ASIA,2.43,23.23971193,75.75857339,281.7242798
Ujungpandang,MALAY ARCHIPELAGO,20.19,-5.338162457,119.5570414,1398.726103
Ukhta,EUROPE,0.97,63.61340206,53.67525773,279.886598
Ukiah,NORTH AMERICA,0.37,39.1981982,-123.25,2183.243244
Ulaanbaatar,ASIA,2.47,47.97503374,106.8417679,140.2307692
Ulaangom,ASIA,0.14,50,92.00595238,302.0000001
Ulan Ude,ASIA,2.09,51.88476874,107.5781499,197.2822966
Ulanhot,ASIA,1.31,46.12277354,122.028626,1630.007634
Uliastay,ASIA,0.1,47.75833333,96.825,200.1999999
Ulladulla,AUSTRALIA,0.09,-35.33333333,150.4166667,518
Ulm,EUROPE,1.58,48.44198312,9.941455696,4283.797469
Ulsan,ASIA,3.13,35.56363152,129.3146965,2888.230032
Ulundi,AFRICA,0.15,-28.26666667,31.36666667,282.4000001
Ulyanovsk,EUROPE,2.03,54.34688013,48.28981938,258.0689655
Uman,EUROPE,0.49,48.78401361,30.17346939,405.8367347
Umea,EUROPE,1.44,63.86863426,20.21180556,2123.666668
Umm al Qaywayn,AFRICA,0.19,25.59210526,55.5,2909.31579
Umm Ruwaba,ASIA,0.19,12.93859649,31.16666667,194.2105264
Umtata,AFRICA,1.58,-31.54483122,28.71940928,407.9050633
Unalakleet,NORTH AMERICA,0.03,63.91666667,-160.8333333,0
Unalaska,NORTH AMERICA,0.02,53.91666667,-166.5833333,742
Uncia,SOUTH AMERICA,0.04,-18.41666667,-66.58333333,374
Upata,SOUTH AMERICA,0.26,8.057692308,-62.43269231,90.80769242
Upington,AFRICA,0.34,-28.41666667,21.19852941,443.0588235
Upper Hutt,POLYNESIA,0.4,-41.08333333,175.0208333,2155
Uppsala,EUROPE,2.13,59.89045383,17.59820031,3285.694835
Uray,ASIA,0.07,60.16666667,64.69047619,253.1428575
Urbana,NORTH AMERICA,1.42,40.15669014,-88.29166667,5950.330984
Urgentch,ASIA,1.14,41.59137427,60.58918129,893.7280701
Urgut,ASIA,1.36,39.46691176,67.21813725,160.9411765
Uroteppa,ASIA,1.12,39.95684524,68.95610119,403.142857
Uruapan,NORTH AMERICA,0.47,19.45744681,-102.0833333,4916.808512
Urubamba,SOUTH AMERICA,0.04,-13.25,-72.16666667,773
Uruguaiana,SOUTH AMERICA,0.6,-29.74305556,-57.10972222,509.5000002
Urumqi,ASIA,5.82,43.89447308,87.53593929,4395.505154
Uryupinsk,EUROPE,0.33,50.83333333,41.98232323,339.9090909
Urzhar,ASIA,0.21,47.15079365,81.58333333,2698.190474
Usak,ASIA,0.46,38.73550725,29.375,3373.913045
Usakos,AFRICA,0.04,-21.95833333,15.54166667,132.5
Ushtobe,ASIA,0.22,45.29924242,77.91666667,1638.772728
Ushuaia,SOUTH AMERICA,0.49,-54.75340136,-68.34013605,229.9795918
Usolye Sibirskoye,ASIA,1.02,52.8120915,103.5874183,161.3431373
Uspallata,SOUTH AMERICA,0.04,-32.58333333,-69.41666667,263
Ussuriysk,ASIA,1.29,43.84883721,131.9102067,406.0000001
Ust Kut,ASIA,0.39,56.83333333,105.7628205,173.7692308
Ust-Ulimsk,ASIA,0.2,58.04583333,102.6083333,117.4
Uthai Thani,ASIA,0.09,15.41666667,100,938
Utica,NORTH AMERICA,1.56,43.13728632,-75.30662393,3931.794871
Utrecht,EUROPE,4.24,52.11871069,5.083726415,5985.40566
Utsunomiya,ASIA,3.95,36.50421941,139.8267932,5307.420253
Uttaradit,ASIA,0.63,17.66402116,100.0277778,906.7142856
Uvinza,AFRICA,0.14,-5.083333333,30.33333333,392
Uvira,AFRICA,0.21,-3.333333333,29.0952381,262.7142854
Uyar,ASIA,0.34,55.83578431,94.27941176,270.7941179
Uyuni,SOUTH AMERICA,0.08,-20.41666667,-66.83333333,286.9999998
Uzhgorod,EUROPE,0.9,48.65462963,22.25185185,856.6333333
Uzhur,ASIA,0.32,55.33333333,89.78125,252.3750002
Vaasa,EUROPE,1.3,63.15128205,21.61282051,3700.192306
Vac,EUROPE,0.27,47.83333333,19.08333333,2930
Vacaria,SOUTH AMERICA,0.35,-28.46190476,-50.99285714,209.3142857
Vadodara,ASIA,26.19316521,22.51806542,72.97167716,1033.096329
Vaduz,EUROPE,0.77,47.21103896,9.463203463,1197.987013
Val d'Or,NORTH AMERICA,0.38,48.16666667,-77.84649123,576.2631577
Valdez,NORTH AMERICA,0.07,61.16666667,-146.4166667,276
Valdivia,SOUTH AMERICA,0.65,-39.77820513,-73.26282051,448.7384614
Valdosta,NORTH AMERICA,0.86,30.89244186,-83.33139535,4752.581394
Valenca,SOUTH AMERICA,0.07,-13.33333333,-39.08333333,207.9999998
Valencia1,SOUTH AMERICA,3.73,10.23905273,-68.02144772,4398.313673
Valencia2,EUROPE,5.04,39.52232143,-0.480489418,7212.763889
Valera,SOUTH AMERICA,0.43,9.360465116,-70.65310078,348.4186046
Valladolid1,EUROPE,1.05,41.67777778,-4.764285714,5179.895238
Valladolid2,NORTH AMERICA,0.2,20.75,-88.25,2878
Valle de la Pascua,SOUTH AMERICA,0.23,9.25,-66.05072464,389.4782609
Valledupar,SOUTH AMERICA,0.66,10.51515152,-73.3030303,714.3333334
Vallegrande,SOUTH AMERICA,0.05,-18.41666667,-64.16666667,120
Vallejo,NORTH AMERICA,1.33,38.15100251,-122.2606516,6157.578946
Vallenar,SOUTH AMERICA,0.17,-28.53431373,-70.79901961,195.2352942
Valletta,EUROPE,1.53,35.92320261,14.44335512,7135.48366
Valparai,ASIA,0.37,10.37387387,76.91666667,488.6756757
Valparaiso1,NORTH AMERICA,0.06,22.83333333,-103.5833333,1749.999999
Valparaiso2,SOUTH AMERICA,2.56,-32.98372396,-71.54622396,416.4335937
Valuyki,EUROPE,0.34,50.25,38.08333333,221.9999999
Van,ASIA,1.23,38.54878049,43.33875339,4143.113821
Van Horn,NORTH AMERICA,0.04,31.08333333,-104.875,247.9999997
Vanadzor,ASIA,0.46,40.8423913,44.45108696,166.4782608
Vancouver1,NORTH AMERICA,6.157414589,45.65789613,-122.5913767,7150.368086
Vancouver2,NORTH AMERICA,12.58,49.27166137,-123.0250397,997.4069953
Vanhynsdorp,AFRICA,0.02,-31.58333333,18.66666667,401
Vanino,ASIA,0.438127931,49.11756991,140.2309797,75.39894538
Varamin,ASIA,0.28,35.37202381,51.5922619,537.5714287
Varanasi,ASIA,347.0298963,26.24475222,83.1907371,408.1566023
Varna,EUROPE,0.68,43.25122549,27.8504902,6730.191177
Varzea Grande,SOUTH AMERICA,1.447023578,-15.60464144,-56.19194211,6137.770185
Vasteraas,EUROPE,1.81,59.66574586,16.50092081,4200.563535
Vatican City,EUROPE,2.768729368,41.94468857,12.38115098,6400.95468
Vaxjo,EUROPE,0.93,56.91935484,14.74910394,5269.39785
Vegreville,NORTH AMERICA,0.11,53.53030303,-112.0833333,399.7272728
Veinticinco de Mayo,SOUTH AMERICA,0.2,-35.4125,-60.22916667,867.4500001
Velikiy Ustyug,EUROPE,0.15,60.83333333,46.25,330
Velikiye Luki,EUROPE,0.86,56.39728682,30.50290698,409.5465115
Vellore,ASIA,32.64892061,12.95585062,79.04460822,454.3568284
Velsk,EUROPE,0.34,61.10294118,42.06372549,230.0588234
Venado Tuerto,SOUTH AMERICA,0.38,-33.6995614,-62,351.0789473
Venice,EUROPE,0.22,45.5,12.29166667,5604.499997
Ventspils,EUROPE,0.44,57.42234848,21.53787879,2461.136365
Vera,SOUTH AMERICA,0.12,-29.41666667,-60.25,652
Veracruz,NORTH AMERICA,1.1,19.21060606,-96.19545455,15151.92727
Vereeniging,AFRICA,2.04,-26.63071895,27.84027778,444.8235294
Vergara,SOUTH AMERICA,0.05,-32.91666667,-54,410
Verkhniy Ufaley,ASIA,0.43,56.08333333,60.1879845,155.7674419
Verkhnyaya Salda,ASIA,0.48,58.08333333,60.50347222,322.4166667
Vernal,NORTH AMERICA,0.28,40.5,-109.5833333,3524
Vernon,NORTH AMERICA,0.21,34.16666667,-99.33333333,2325
Vero Beach,NORTH AMERICA,1.411258129,27.65596356,-80.45504849,7154.920208
Verona,EUROPE,4,45.50229167,10.88958333,3455.8175
Versailles,EUROPE,15.78733375,48.8921798,2.01728083,5205.356464
Viacha,SOUTH AMERICA,0.08,-16.58333333,-68.33333333,2060
Viana,SOUTH AMERICA,0.05,-3.166666667,-45.05,133.4
Vibo Valentia,EUROPE,0.41,38.70528455,16.04065041,1175.658536
Viborg,EUROPE,0.51,56.5,9.362745098,3216.705882
Vicente Guerrero,NORTH AMERICA,0.04,30.83333333,-116.0833333,2271
Vichuga,EUROPE,0.51,57.25,41.87418301,310.0000001
Vichy,EUROPE,0.86,46.17151163,3.390503876,2908.151163
Vicksburg,NORTH AMERICA,0.51,32.36928105,-90.91013072,2105.882353
Victor Harbor,AUSTRALIA,0.14,-35.5,138.5833333,374
Victoria Falls,AFRICA,0.11,-17.91666667,25.77272727,277.3636365
Victoria1,NORTH AMERICA,0.79,28.86919831,-97.0242616,2681.734177
Victoria2,NORTH AMERICA,2.55,48.49934641,-123.4352941,816.329412
Victoria3,SOUTH AMERICA,0.1,-38.16666667,-72.38333333,548.6000001
Victoria4,AFRICA,0.18,-4.583333333,55.41666667,400.9999999
Victoria5,SOUTH AMERICA,0.13,-32.58333333,-60.17307692,548.3846151
Victoriaville,NORTH AMERICA,0.69,46.0942029,-71.99879227,325.2463768
Victorica,SOUTH AMERICA,0.1,-36.16666667,-65.5,477
Viedma,SOUTH AMERICA,0.37,-40.75,-63.02927928,959.243243
Vienna,EUROPE,9.29,48.22030858,16.30660208,6270.903121
Vientiane,ASIA,3.02,17.98620309,102.6236203,2754.109273
Viet Tri,ASIA,7.039897759,21.36107348,105.5076795,1130.789813
Vigo,EUROPE,1.56,42.23771368,-8.782051282,4494.378206
Vijayawada,ASIA,41.52654851,16.62612337,80.65341562,562.6302651
Vikhorevka,ASIA,0.01,56.16666667,101.1666667,97.00000086
Vila Velha,SOUTH AMERICA,4.64,-20.22844828,-40.36422414,4124.907327
Vilanculos,AFRICA,0.01,-21.91666667,35.25,332.9999996
Vilhena,SOUTH AMERICA,0.44,-12.68371212,-60.17045455,223.4772726
Villa Ahumada,NORTH AMERICA,0.08,30.66666667,-106.5833333,1748
Villa Angela,SOUTH AMERICA,0.25,-27.52666667,-60.75,731.8400001
Villa Carlos Paz,SOUTH AMERICA,0.51,-31.38235294,-64.55065359,2556.490194
Villa Constitucion,SOUTH AMERICA,0.18,-33.18055556,-60.36574074,486.5555559
Villa Hayes,SOUTH AMERICA,0.08,-25.08333333,-57.58333333,647
Villa Maria,SOUTH AMERICA,0.44,-32.36931818,-63.27462121,631.7954542
Villa Rumipal,SOUTH AMERICA,0.03,-32.16666667,-64.5,741
Villa Union,NORTH AMERICA,0.08,23.25,-106.25,1395
Villahermosa,NORTH AMERICA,1.78,18.04775281,-92.98829588,3113.224719
Villanueva,NORTH AMERICA,0.06,22.41666667,-102.9166667,1802
Villarica,SOUTH AMERICA,0.05,-39.25,-72.25,1072
Villavicencio,SOUTH AMERICA,0.38,4.166666667,-73.6622807,845.7368421
Villazon,SOUTH AMERICA,0.14,-22.07142857,-65.66666667,546.0000001
Vilnius,EUROPE,2.52,54.73247354,25.22089947,3997.166666
Vilyuysk,ASIA,0.1,63.8,121.5833333,243.1999995
Vina del Mar,SOUTH AMERICA,1.998284093,-32.97914878,-71.52541749,400.7855253
Vinh,ASIA,2.73,18.76617827,105.6251526,1321.860805
Vinnytsya,EUROPE,1.37,49.27128954,28.44221411,695.8029198
Virginia Beach,NORTH AMERICA,2.645765481,36.86389857,-76.10146814,10882.1221
Visakhapatnam,ASIA,16.7,17.79850299,82.96916168,548.5023951
Visalia,NORTH AMERICA,1.07,36.36838006,-119.3652648,3882.242991
Visby,EUROPE,0.38,57.66666667,18.26315789,3198.315792
Viseu,SOUTH AMERICA,0.01,-1.166666667,-46.16666667,33
Vitoria da Conquista,SOUTH AMERICA,0.75,-14.82666667,-40.89888889,519.5600002
Vitoria1,SOUTH AMERICA,3.669919862,-20.21327149,-40.37263023,2952.13697
Vitoria2,EUROPE,0.75,42.91222222,-2.715555556,4033.786667
Vitsyebsk,EUROPE,1.64,55.23729675,30.14075203,5446.286585
Vizianagaram,ASIA,0.01,18.16666667,83.5,228
Vladikavkaz,EUROPE,1.54,43.08928571,44.63636364,200.2467533
Vladimir,EUROPE,1.23,56.1802168,40.36449864,291.0731707
Vladivostok,ASIA,1.56,43.18803419,131.8990385,138.9679487
Vlore,EUROPE,0.23,40.5,19.43478261,2387.826088
Voi,AFRICA,0.07,-3.333333333,38.5,540
Volgodonsk,EUROPE,0.16,47.58333333,42.08854167,190.3125
Volgograd,EUROPE,3.1,48.80483871,44.48467742,152.7774193
Volkhov,EUROPE,0.71,59.97887324,32.29107981,144.6056338
Volksrust,AFRICA,0.1,-27.33333333,29.83333333,403
Vologda,EUROPE,1.52,59.25932018,39.83826754,261.1842106
Volos,EUROPE,0.66,39.41666667,22.89393939,4828.545452
Volsk,EUROPE,0.5,52.08333333,47.35333333,253.5199999
Volta Redonda,SOUTH AMERICA,2.18,-22.47553517,-44.14029052,1975.990826
Volzhskiy,EUROPE,1.64,48.84603659,44.73170732,223.3231707
Vorkuta,EUROPE,1.05,67.55396825,64.0031746,353.4380952
Voronezh,EUROPE,1.2,51.70208333,39.22986111,223.9749999
Votkinsk,EUROPE,0.65,57.08589744,53.94487179,285.1846155
Voznesensk,EUROPE,0.46,47.60869565,31.29166667,400.8695653
Vratsa,EUROPE,0.24,43.25,23.50694444,630.0000002
Vryburg,AFRICA,0.22,-26.91666667,24.6780303,439.4090909
Vryheid,AFRICA,0.24,-27.75,30.75,435
Vung Tau,ASIA,0.59,10.4180791,107.0635593,2009.372882
Vyazemskiy,ASIA,0.23,47.58333333,134.7210145,182.3913042
Vyazma,EUROPE,0.34,55.25,34.25,594
Vyborg,EUROPE,0.55,60.75,28.72878788,416.4
Vyshnniy Volochek,EUROPE,0.49,57.64115646,34.51360544,225.8367349
Vyska,EUROPE,0.61,55.3579235,42.11748634,267.1147541
Wa,AFRICA,0.13,10.08333333,-2.544871795,275.1538463
Waco,NORTH AMERICA,2.04,31.58129085,-97.20588235,5778.647059
Wadi Halfa,AFRICA,0.15,21.83333333,31.33333333,198
Wafangdian,ASIA,1.55,39.66612903,121.9655914,403.1612903
Wagga Wagga,AUSTRALIA,0.7,-35.08571429,147.3321429,451.8428571
Wagin,AUSTRALIA,0.04,-33.25,117.3333333,314
Wahiawa,POLYNESIA,1.248340981,21.46980869,-158.0580361,3989.597938
Wailuku,POLYNESIA,0.36,20.91898148,-156.5208333,2337.888889
Waingapu,MALAY ARCHIPELAGO,0.09,-9.583333333,120.25,2662.999993
Wainwright,NORTH AMERICA,0.02,70.66666667,-160.0833333,0
Waitakere,POLYNESIA,0.01,-36.83333333,174.5,1261
Wajir,AFRICA,0.16,1.78125,40,361.6249999
Wakayama,ASIA,2.21,34.27111614,135.168552,3009.873303
Wakema,ASIA,0.25,16.66666667,95.15,267.2000003
Waku Kungo,AFRICA,0.11,-11.33333333,15.08333333,648
Walbrzych,EUROPE,1.01,50.82425743,16.22937294,2350.277226
Wales,NORTH AMERICA,0.01,65.66666667,-168.1666667,0
Walla Walla,NORTH AMERICA,0.59,46.08474576,-118.3771186,3802.694916
Wallace,NORTH AMERICA,0.02,47.5,-116,557
Wallaroo,AUSTRALIA,0.05,-33.91666667,137.5833333,287
Walvis Bay,AFRICA,0.2,-22.91666667,14.475,118.9999999
Wamba,AFRICA,0.22,2.166666667,27.95454545,458.5454545
Wanganui,POLYNESIA,0.51,-39.89705882,174.9885621,2771.470588
Wangaratta,AUSTRALIA,0.22,-36.33333333,146.2575758,529.2727273
Wangqing,ASIA,0.31,43.34408602,129.7123656,434.7419354
Wanxian,ASIA,10.67,30.74500156,108.2186036,622.1302718
Warangal,ASIA,8.5,18.15264706,79.65382353,279.9247059
Warri,AFRICA,5.45,5.578899083,5.804740061,61.25504586
Warrnambool,AUSTRALIA,0.32,-38.33333333,142.4375,496.0000004
Warsaw,EUROPE,15.2,52.27324561,20.98996711,4688.372369
Warwick,AUSTRALIA,0.22,-28.16666667,151.9962121,442.7272725
"Washington, D.C.",NORTH AMERICA,51.66,39.09680281,-76.98554652,7791.848432
Watampone,MALAY ARCHIPELAGO,0.21,-4.5,120.25,151
Waterbury,NORTH AMERICA,2.65,41.59402516,-73.07641509,4900.283019
Waterford,EUROPE,0.49,52.28741497,-7.149659864,2820.714286
Waterloo,NORTH AMERICA,1.51,42.53752759,-92.41942605,4366.298014
Watertown,NORTH AMERICA,0.46,44,-75.95652174,2245.086956
Waterville,NORTH AMERICA,0.46,44.5942029,-69.67210145,3089.413044
Watsa,AFRICA,0.12,3.083333333,29.5,257
Wau,AFRICA,0.38,7.747807018,27.93640351,334.1842105
Waukegan,NORTH AMERICA,13.40191596,42.28385098,-88.00387502,8185.129977
Waukesha,NORTH AMERICA,4.741343398,43.07989565,-88.20866862,5866.481676
Wausau,NORTH AMERICA,1.31,44.96946565,-89.6692112,4576.503817
Wawa,NORTH AMERICA,0.1,48,-84.83333333,287
Waycross,NORTH AMERICA,0.49,31.25,-82.40306122,4833.142858
Weifang,ASIA,43.41172666,36.73977176,118.9755694,1849.607886
Weihai,ASIA,2.83,37.48998822,122.040636,2748.837455
Weinan,ASIA,47.97543257,34.69475214,109.5682501,780.2714016
Welkom,AFRICA,0.91,-27.92216117,26.71153846,443.3956044
Wellington,POLYNESIA,1.19,-41.2394958,174.745098,6609.55462
Wenatchee,NORTH AMERICA,0.95,47.46929825,-120.3482456,3133.831578
Wenshan,ASIA,0.53,23.41666667,104.1996855,1654.867925
Wenzhou,ASIA,15.09,27.7885465,120.5439032,3005.832337
West Bend,NORTH AMERICA,0.53,43.47327044,-88.23584906,2093.075472
West Palm Beach,NORTH AMERICA,10.46012151,26.72569846,-80.17430559,12733.77222
Westport,POLYNESIA,0.01,-41.75,171.5,482
Wetaskiwin,NORTH AMERICA,0.19,53,-113.4166667,567
Wewak,MELANESIA,0.01,-3.5,143.5833333,697
Weyburn,NORTH AMERICA,0.14,49.70238095,-103.9047619,258.0714285
Whakatane,POLYNESIA,0.13,-37.91666667,176.9230769,2040.153847
Whangarei,POLYNESIA,0.44,-35.66856061,174.2594697,2825.704547
Wheeling,NORTH AMERICA,0.95,40.09561404,-80.74473684,4541.431579
White Sulphur Springs,NORTH AMERICA,0.04,37.83333333,-80.33333333,922
Whitehorse,NORTH AMERICA,0.44,60.75378788,-135.1136364,418.5909092
Whyalla,AUSTRALIA,0.34,-33,137.502451,340.6764707
Wiarton,NORTH AMERICA,0.05,44.75,-81.16666667,351
Wichita,NORTH AMERICA,5.59,37.72525343,-97.37000596,7810.781753
Wichita Falls,NORTH AMERICA,1.43,33.94230769,-98.56585082,5170.258742
Wiener,EUROPE,0.95,47.86315789,16.20438596,3120.494738
Wiesbaden,EUROPE,5.053330199,50.05493286,8.261818286,4672.310259
Wilcannia,AUSTRALIA,0.02,-31.5,143.3333333,398
Wilkes Barre,NORTH AMERICA,1.943038382,41.30793625,-75.90452767,4970.875791
Willcox,NORTH AMERICA,0.08,32.3125,-109.8958333,637.2499997
Willemstad,SOUTH AMERICA,1.08,12.17361111,-68.95447531,9245.833334
Williams Lake,NORTH AMERICA,0.3,52.16666667,-122.1861111,326.5666667
Williamsport,NORTH AMERICA,0.81,41.28395062,-77.06069959,2931.753087
Williston,NORTH AMERICA,0.25,48.19333333,-103.6666667,1790.800001
Willmar,NORTH AMERICA,0.29,45.16666667,-95.08333333,4092.999999
Wilmington1,NORTH AMERICA,2.8,34.26011905,-77.92261905,12672.10714
Wilmington2,NORTH AMERICA,11.70523588,38.46577648,-76.18868585,7858.744682
Winchester,NORTH AMERICA,0.89,39.22284644,-78.20224719,2731.157303
Windhoek,AFRICA,1.13,-22.51327434,17.0199115,281.141593
Windsor1,NORTH AMERICA,11.20059664,42.51765339,-82.99157343,11484.57819
Windsor2,NORTH AMERICA,0.08,45,-64.16666667,386
Winneba,AFRICA,0.25,5.413333333,-0.666666667,337.9199999
Winnemucca,NORTH AMERICA,0.2,41,-117.75,2421.999999
Winnipeg,NORTH AMERICA,5.65,49.92492625,-97.18982301,814.4106195
Winona,NORTH AMERICA,0.46,44.08333333,-91.71014493,4211.521739
Winston-Salem,NORTH AMERICA,5.43,36.14533456,-80.29772867,6176.088398
Winter Haven,NORTH AMERICA,1.69,28.06114398,-81.78205128,4852.213017
Winton,AUSTRALIA,0.03,-22.33333333,143,288
Witu,AFRICA,0.01,-2.333333333,40.41666667,362
Wloclawek,EUROPE,0.8,52.7,19.003125,1228.600001
Wollongong,AUSTRALIA,1.39,-34.37769784,150.8345324,531.3884891
Wonju,ASIA,0.89,37.39325843,127.9101124,4296.516852
Wonsan,ASIA,0.64,39.1796875,127.3945312,1322.3125
Wonthaggi,AUSTRALIA,0.11,-38.58333333,145.5681818,322.6363629
Woodward,NORTH AMERICA,0.27,36.48765432,-99.4382716,1205.925925
Worcester1,NORTH AMERICA,3.93,42.30810008,-71.82718405,5985.684478
Worcester2,AFRICA,0.42,-33.59126984,19.41468254,413.1428571
Wrangell,NORTH AMERICA,0.04,56.5,-132.4166667,853
Wroclaw,EUROPE,3.55,51.15469484,16.9713615,3609.656338
Wuchuan,ASIA,0.14,41.1547619,111.4166667,575.7142857
Wuhan,ASIA,237.1157744,30.68769568,113.9289816,1396.360737
Wuhu,ASIA,7.512861247,31.18878769,118.5385687,2816.549445
Wukari,AFRICA,0.1,7.916666667,9.75,375
Wum,AFRICA,0.11,6.416666667,10.00757576,139.4545455
Wuppertal,EUROPE,6.290171741,51.26445066,7.125313316,5226.057868
Wurzburg,EUROPE,1.61,49.83799172,9.900621118,4535.453416
Wuwei,ASIA,5.45,37.95642202,102.6452599,1079.970643
Wuxi,ASIA,45.25905667,31.74640232,120.1270125,3856.415345
Wuyuan,ASIA,0.17,41.16666667,108.245098,967.7647036
Wuzhou,ASIA,1.37,23.48722628,111.2214112,701.2043796
Xai-Xai,AFRICA,0.32,-25,33.625,263
Xalapa,NORTH AMERICA,0.82,19.59247967,-96.97052846,5916.000001
Xanthi,EUROPE,0.44,41.16666667,24.84090909,1482.659091
Xapeco,SOUTH AMERICA,0.74,-27.06418919,-52.6768018,556.1891892
Xiamen,ASIA,1.63,24.53374233,118.0838446,13638.34969
Xian,ASIA,180.25,34.50435969,108.7504531,2646.73104
Xiangfan,ASIA,153.4476353,32.76337488,112.3613882,512.4701131
Xiangkhoang,ASIA,0.04,19.41666667,103.3333333,232.0000002
Xiangtai,ASIA,33.74139365,37.15963741,114.6255579,809.6256679
Xiangtan,ASIA,9.882206743,27.93980938,112.7089986,1915.094758
Xiantao,ASIA,44.83640206,30.48328043,113.1976946,335.0453078
Xiaogan,ASIA,40.53826761,31.03029997,113.7789922,472.9561373
Xichang,ASIA,1.71,27.92933723,102.1900585,1307.871345
Xigaze,ASIA,0.15,29.32222222,88.83333333,1561.2
Xilinhot,ASIA,0.43,44,116.0465116,1871.488373
Xinguara,SOUTH AMERICA,0.04,-7.083333333,-50,272
Xingyi,ASIA,1.31,25.13804071,104.8683206,948.9618313
Xining,ASIA,2.9,36.65775862,101.6816092,1997.048275
Xinqing,ASIA,0.27,48.33333333,129.5,972.9999995
Xinxiang,ASIA,28.32702599,35.36763002,113.7533858,1129.013653
Xinyang,ASIA,13.28882291,32.23990235,114.5490437,660.5009107
Xinyi,ASIA,54.95258802,34.3042557,118.1229656,805.3298359
Xinyu,ASIA,8.187579613,27.98676404,115.055091,531.0356762
Xinzhou,ASIA,2.05,38.45365854,112.6873984,1349.878049
Xique-Xique,SOUTH AMERICA,0.04,-10.75,-42.75,566.9999995
Xuanhua,ASIA,1.989202722,40.6553222,115.0000334,1688.977536
Xuchang,ASIA,85.69826763,34.07612459,113.9076362,496.3685286
Xuzhou,ASIA,60.63096227,34.30699177,117.2398719,953.5890298
Yaan,ASIA,15.01482406,30.15958918,103.3311428,420.2860764
Yacuiba,SOUTH AMERICA,0.2,-21.9875,-63.75,140.85
Yakeshi,ASIA,0.42,49.33333333,120.672619,3309.07143
Yakima,NORTH AMERICA,1.14,46.63815789,-120.5804094,4504.73684
Yakutat,NORTH AMERICA,0.01,59.58333333,-139.75,0
Yakutsk,ASIA,1.97,62.10659898,129.677665,214.3096446
Yala,ASIA,0.38,6.583333333,101.25,783
Yalta,EUROPE,0.28,44.54166667,34.10416667,1086.750001
Yalutorovsk,ASIA,0.32,56.68489583,66.25260417,119.375
Yamagata,ASIA,1.61,38.32194617,140.2991718,789.8136648
Yamba,AUSTRALIA,0.04,-29.41666667,153.3333333,679
Yambio,AFRICA,0.29,4.594827586,28.35344828,198.9655174
Yamoussoukro,AFRICA,0.69,6.871980676,-5.306763285,1835.449276
Yanbu al Bahr,ASIA,0.54,24.13117284,38.03703704,178.2962962
Yandoon,ASIA,0.24,17.08333333,95.60763889,136.2083335
Yangambi,AFRICA,0.09,0.833333333,24.36111111,189.9999998
Yangjiang,ASIA,5.597982025,21.83935588,111.719931,1178.008434
Yangquan,ASIA,5.38,37.95740397,113.5142503,947.9962823
Yangzhou,ASIA,13.25060188,32.5100437,119.243051,2498.554141
Yanji,ASIA,1.68,42.93551587,129.4097222,1072.982143
Yankton,NORTH AMERICA,0.21,42.91666667,-97.41666667,2354
Yantai,ASIA,9.74979813,37.52418853,121.1950502,1935.602188
Yaounde,AFRICA,2.31,3.904761905,11.47655123,6225.783549
Yarmouth,NORTH AMERICA,0.17,43.8872549,-66.16666667,321.6470586
Yaroslave,EUROPE,3.33,57.67167167,39.82032032,318.9849849
Yaynangyoung,ASIA,0.17,20.5,94.83333333,228
Yazd,ASIA,1.34,31.91666667,54.31405473,278.2910448
Ye,ASIA,0.23,15.27173913,97.82246377,406.3043477
Yefremov,EUROPE,0.41,53.16869919,38.05487805,364.9999999
